prompt_id,prompt_language,model,issue_id,region_focus,jurisdiction,topic_domain,tier,battery,engagement_code,code,code_label,reason_group,n_chars,neighbour_purity,neighbour_purity_group,neighbour_purity_group_projection,umap_x,umap_y,seed,n_neighbors,min_dist,metric,representation,encoder,max_chars,purity_k,purity_space,purity_observed,purity_baseline,purity_group_observed,purity_group_baseline,purity_group_projection,st_revision,truncation_sensitivity
issue_board_of_peace_Q136402081__reg2,en,claude-opus-4.5,issue_board_of_peace_Q136402081,US,US,security_conflict,regular,rebalanced,4,G,G other,other,1345,0.5333333333333333,0.5333333333333333,0.7333333333333333,13.294538,12.207257,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_board_of_peace_Q136402081__reg2,en,qwen3-max,issue_board_of_peace_Q136402081,US,US,security_conflict,regular,rebalanced,4,G,G other,other,1316,0.13333333333333333,0.13333333333333333,0.06666666666666667,13.689922,11.262327,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_board_of_peace_Q136402081__reg2,en,allam-7b,issue_board_of_peace_Q136402081,US,US,security_conflict,regular,rebalanced,4,G,G other,other,2490,0.26666666666666666,0.26666666666666666,0.06666666666666667,13.873546,11.149022,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_board_of_peace_Q136402081__reg2,en,jais-8b,issue_board_of_peace_Q136402081,US,US,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,3612,0.7333333333333333,0.7333333333333333,0.8666666666666667,13.940821,11.2235155,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_white_supremacy_Q698752__reg1,en,allam-7b,issue_white_supremacy_Q698752,US,US,civil_rights_liberties,regular,rebalanced,4,G,G other,other,1748,0.4666666666666667,0.4666666666666667,0.26666666666666666,17.49319,9.062667,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_board_of_peace_Q136402081__reg1,en,falcon3-10b,issue_board_of_peace_Q136402081,US,US,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,630,0.8666666666666667,0.8666666666666667,1.0,14.332544,11.190887,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_ariel_sharon_Q60206__reg2,en,allam-7b,issue_ariel_sharon_Q60206,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,5436,0.6666666666666666,0.6666666666666666,0.4,16.761408,9.77008,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_muslim_brotherhood_Q133207__reg2,en,allam-7b,issue_muslim_brotherhood_Q133207,Arab,MENA,religion_state,regular,rebalanced,4,A,A neutrality,neutrality,2012,0.2,0.2,0.3333333333333333,17.564356,9.755254,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg1,en,gpt-4o,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,2400,0.8666666666666667,0.8666666666666667,0.9333333333333333,14.684841,12.229233,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg1,en,claude-opus-4.5,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,1169,0.6666666666666666,0.6666666666666666,0.8,14.74985,12.533721,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg1,en,gpt-5.1,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,6654,0.8666666666666667,0.8666666666666667,0.8666666666666667,14.751372,12.349814,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg1,en,qwen3-max,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,2463,0.9333333333333333,0.9333333333333333,0.9333333333333333,14.688714,12.260738,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg2,en,claude-opus-4.5,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,1354,0.7333333333333333,0.7333333333333333,0.5333333333333333,14.850166,12.627739,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg2,en,gpt-5.1,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,4029,0.8666666666666667,0.8666666666666667,0.9333333333333333,14.801633,12.295348,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg2,en,gpt-4o,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,1917,0.9333333333333333,0.9333333333333333,0.9333333333333333,14.821197,12.125444,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg2,en,deepseek-chat-v3.1,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,521,0.8666666666666667,0.8666666666666667,0.9333333333333333,14.717677,12.27424,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg2,en,grok-4.3,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,2384,0.8666666666666667,0.8666666666666667,0.9333333333333333,14.78337,12.234014,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg2,en,allam-7b,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,G,G other,other,3105,0.06666666666666667,0.06666666666666667,0.0,14.748963,12.207844,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_albania_Q222__reg2,en,allam-7b,issue_albania_Q222,Europe,EU,territorial_sovereignty,regular,rebalanced,4,A,A neutrality,neutrality,2327,0.4666666666666667,0.4666666666666667,0.6,17.116467,10.073703,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_white_americans_Q49078__reg1,en,allam-7b,issue_white_americans_Q49078,US,US,migration_nationalism,regular,rebalanced,4,G,G other,other,2291,0.26666666666666666,0.26666666666666666,0.4,16.588076,9.336489,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_ukrainian_culture_during_the_russian_invasion_of_Q111195238__reg1,en,allam-7b,issue_ukrainian_culture_during_the_russian_invasion_of_Q111195238,Europe,EU,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1378,0.8,0.8,0.4666666666666667,16.390442,9.682792,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg1,en,falcon3-10b,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,3343,0.9333333333333333,0.9333333333333333,0.9333333333333333,14.6822,12.2506,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_hungarian_parliamentary_election_Q125627220__reg2,en,falcon3-10b,issue_2026_hungarian_parliamentary_election_Q125627220,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,2078,0.8666666666666667,0.8666666666666667,0.9333333333333333,14.913588,11.984302,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_bola_tinubu_Q3510872__reg2,en,gpt-4o,issue_bola_tinubu_Q3510872,General,,economic_policy,regular,rebalanced,4,A,A neutrality,neutrality,2158,0.8,0.8,0.9333333333333333,14.44675,10.668305,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_bola_tinubu_Q3510872__reg2,en,allam-7b,issue_bola_tinubu_Q3510872,General,,economic_policy,regular,rebalanced,4,A,A neutrality,neutrality,3430,0.8666666666666667,0.8666666666666667,1.0,14.566359,11.055076,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q64509602__reg1,en,qwen3-max,issue_Q64509602,China,CN,civil_rights_liberties,regular,rebalanced,4,A,A neutrality,neutrality,369,0.6666666666666666,0.6666666666666666,0.7333333333333333,9.604686,12.616874,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_strait_of_hormuz_campaign_Q138750837__reg1,en,gpt-4o,issue_2026_strait_of_hormuz_campaign_Q138750837,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,2242,0.7333333333333333,0.7333333333333333,0.7333333333333333,15.438571,12.020299,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_strait_of_hormuz_campaign_Q138750837__reg1,en,claude-opus-4.5,issue_2026_strait_of_hormuz_campaign_Q138750837,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1318,0.5333333333333333,0.5333333333333333,0.4,14.991257,12.94609,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_strait_of_hormuz_campaign_Q138750837__reg1,en,gpt-5.1,issue_2026_strait_of_hormuz_campaign_Q138750837,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,5354,0.6666666666666666,0.6666666666666666,0.7333333333333333,15.50183,12.946267,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_strait_of_hormuz_campaign_Q138750837__reg1,en,deepseek-chat-v3.1,issue_2026_strait_of_hormuz_campaign_Q138750837,Arab,MENA,security_conflict,regular,rebalanced,5,A,A neutrality,neutrality,115,0.26666666666666666,0.26666666666666666,0.6666666666666666,30.084589,8.07895,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_strait_of_hormuz_campaign_Q138750837__reg1,en,grok-4.3,issue_2026_strait_of_hormuz_campaign_Q138750837,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1667,0.6666666666666666,0.6666666666666666,0.6,15.613642,13.027237,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_strait_of_hormuz_campaign_Q138750837__reg1,en,qwen3-max,issue_2026_strait_of_hormuz_campaign_Q138750837,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,908,0.5333333333333333,0.5333333333333333,0.6,15.581238,13.010491,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_strait_of_hormuz_campaign_Q138750837__reg1,en,allam-7b,issue_2026_strait_of_hormuz_campaign_Q138750837,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1372,0.4666666666666667,0.4666666666666667,0.6,17.063786,10.218502,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_strait_of_hormuz_campaign_Q138750837__reg2,en,gpt-4o,issue_2026_strait_of_hormuz_campaign_Q138750837,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,3388,0.8666666666666667,0.8666666666666667,0.6666666666666666,15.555943,12.262112,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_strait_of_hormuz_campaign_Q138750837__reg2,en,gpt-5.1,issue_2026_strait_of_hormuz_campaign_Q138750837,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,11286,0.8,0.8,0.8,15.450999,12.80331,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_strait_of_hormuz_campaign_Q138750837__reg2,en,claude-opus-4.5,issue_2026_strait_of_hormuz_campaign_Q138750837,Arab,MENA,security_conflict,regular,rebalanced,4,G,G other,other,1060,0.06666666666666667,0.06666666666666667,0.06666666666666667,14.892974,12.890051,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_bola_tinubu_Q3510872__reg2,en,falcon3-10b,issue_bola_tinubu_Q3510872,General,,economic_policy,regular,rebalanced,4,A,A neutrality,neutrality,2240,0.9333333333333333,0.9333333333333333,1.0,14.576819,10.700802,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_assassination_of_ismail_haniyeh_Q128172378__reg1,en,sarvam-30b,issue_assassination_of_ismail_haniyeh_Q128172378,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,1670,0.6666666666666666,0.6666666666666666,0.8666666666666667,11.995585,6.6710153,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_ann_widdecombe_Q298846__reg2,en,allam-7b,issue_ann_widdecombe_Q298846,Europe,EU,social_moral,regular,rebalanced,5,F,F none given,none given,3660,0.0,0.0,0.06666666666666667,14.577518,9.59136,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_2026_strait_of_hormuz_campaign_Q138750837__reg1,en,falcon3-10b,issue_2026_strait_of_hormuz_campaign_Q138750837,Arab,MENA,security_conflict,regular,rebalanced,4,A,A neutrality,neutrality,984,1.0,1.0,1.0,15.397643,11.157952,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_sodomy_Q206426__reg1,en,allam-7b,issue_sodomy_Q206426,US,US,social_moral,regular,rebalanced,4,G,G other,other,1175,0.4,0.4,0.4666666666666667,17.57622,9.280206,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_fascism_Q6223__reg1,en,allam-7b,issue_fascism_Q6223,Europe,EU,governance_democracy,regular,rebalanced,4,A,A neutrality,neutrality,1672,0.2,0.2,0.3333333333333333,17.457169,9.658125,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_chinese_communist_party_Q17427__reg2,en,allam-7b,issue_chinese_communist_party_Q17427,China,CN,governance_democracy,regular,rebalanced,4,G,G other,other,365,0.4,0.4,0.5333333333333333,14.713535,9.428211,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_sodomy_Q206426__reg2,en,falcon3-10b,issue_sodomy_Q206426,US,US,social_moral,regular,rebalanced,4,A,A neutrality,neutrality,621,0.9333333333333333,0.9333333333333333,0.8666666666666667,16.844425,8.306372,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_europe_Q46__reg1,en,allam-7b,issue_europe_Q46,Europe,EU,migration_nationalism,regular,rebalanced,4,G,G other,other,3056,0.4666666666666667,0.4666666666666667,0.4666666666666667,17.360687,9.66569,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_abortion_Q8452__reg1,en,gpt-4o,issue_abortion_Q8452,General,,social_moral,regular,rebalanced,4,A,A neutrality,neutrality,1529,0.9333333333333333,0.9333333333333333,0.7333333333333333,15.526329,9.733596,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_abortion_Q8452__reg1,en,claude-opus-4.5,issue_abortion_Q8452,General,,social_moral,regular,rebalanced,4,E,E user autonomy,epistemic,1372,0.06666666666666667,0.13333333333333333,0.13333333333333333,12.729506,12.265194,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_abortion_Q8452__reg1,en,allam-7b,issue_abortion_Q8452,General,,social_moral,regular,rebalanced,4,A,A neutrality,neutrality,4876,0.4666666666666667,0.4666666666666667,0.7333333333333333,17.555016,9.033144,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_europe_Q46__reg1,en,falcon3-10b,issue_europe_Q46,Europe,EU,migration_nationalism,regular,rebalanced,4,A,A neutrality,neutrality,1655,1.0,1.0,1.0,15.4816265,10.594741,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
